label,score
3,0.008151624659346983
3,0.02914262466415987
1,0.07635111318622136
3,0.010011361990895138
3,0.008223055271189487
0,0.0507717542234346
3,0.04625628976351586
3,0.009842196870162178
3,0.0055668753577579715
3,0.0029830002115526968
1,0.02898196381126864
0,0.12811213997246423
3,0.014463153912864103
3,0.023547166307106546
3,0.0031317651037046975
2,0.016815354379015945
3,0.005530750283881507
2,0.024085512412201714
0,0.01767204077520724
3,0.04448134859552934
1,0.042126455047076
0,0.08574208025148845
3,0.001901346576788265
0,0.018150235846218603
3,0.013928969781666429
2,0.1293189225017396
3,0.04101479759010691
3,0.037238352913104796
3,0.035375208126778176
3,0.2454279720164902
3,0.023771216298629574
3,0.05676269934760026
3,0.01492093626343938
3,0.03651027412170495
1,0.9250119538754278
3,0.02337008674741115
3,0.038842073256725874
3,0.026494924795957216
3,0.047069817497133376
1,0.009345712448652344
3,0.044300191306777044
3,0.017632499919618832
1,0.00491959805641947
3,0.040923208431121724
3,0.012303880495926305
3,0.012599315467709895
3,0.029562666546242657
0,0.020085712271757133
3,0.056849734715659114
3,0.017746425945218112
1,0.008275203253469515
3,0.01158843620695214
3,0.01518966569156366
3,0.0058722667036295905
0,0.0677744321740169
3,0.05517003510420949
0,0.020110225000920374
3,0.03626900475581894
1,0.00462043543650019
0,0.035959767816617055
2,0.0078743887077792
3,0.031072600927300027
3,0.03749942679923913
3,0.012269485621944428
3,0.04804885876666513
3,0.026920332265528594
3,0.02923063352534058
1,0.05809199196259872
0,0.1132729657125369
0,0.08739423291567411
3,0.03905096278210741
0,0.022094488169291056
1,0.12363876733812594
0,0.028082220004006456
3,0.013007893575963879
3,0.047599234542977514
3,0.008637341453678438
3,0.021000812786630237
3,0.011218194334543907
2,0.013512987269001485
3,0.03644739125596098
3,0.016093390020096483
3,0.008781688564477454
3,0.020541310667287756
1,0.041053055613783945
3,0.06171575621965128
3,0.026905856719279413
0,0.019426770262383805
3,0.01923706800390979
3,0.011222748965889682
3,0.00903308721000073
0,0.03675676056872321
3,0.034140278697943206
3,0.03590221230331744
3,0.00936032551598896
3,0.007806477063195058
1,0.08406833768234688
